SiteCode_corrected,Subregion,Year,Coral,Algae,In_List
R13 SFR,Lighthouse reef,2021,0.15,0.385,1
R13 SFR,Lighthouse Reef,2023,0.28,0.31,1
R13 SFR,Lighthouse Reef,2023,0.19,0.28,1
R13 SFR,Lighthouse Reef,2023,0.18,0.24,1
R13 SFR,Lighthouse Reef,2023,0.31,0.25,1
R13 SFR,Lighthouse Reef,2023,0.21,0.24,1
R13 SFR,Lighthouse Reef,2023,0.1,0.19,1
R13 SFR,Lighthouse Reef,2023,0.17,0.27,1
R15 DFR,Lighthouse reef,2021,0.12,0.335,1
R15 DFR,Lighthouse reef,2021,0.26,0.305,1
R15 DFR,Lighthouse reef,2021,0.13,0.31,1
R15 DFR,Lighthouse reef,2021,0.11,0.335,1
R15 DFR,Lighthouse reef,2021,0.2,0.22,1
R15 DFR,Lighthouse reef,2021,0.1,0.335,1
R15 DFR,Lighthouse Reef,2023,0.14,0.14,1
R15 DFR,Lighthouse Reef,2023,0.28,0.14,1
R15 DFR,Lighthouse Reef,2023,0.07,0.14,1
R15 DFR,Lighthouse Reef,2023,0.16,0.28,1
R15 DFR,Lighthouse Reef,2023,0.12,0.3,1
R15 DFR,Lighthouse Reef,2023,0.09,0.37,1
R15 DFR,Lighthouse Reef,2023,0.22,0.33,1
R15 DFR,Lighthouse Reef,2023,0.03,0.415,1
R16 DFR,Lighthouse reef,2021,0.04,0.21,1
R16 DFR,Lighthouse reef,2021,0.03,0.245,1
R16 DFR,Lighthouse reef,2021,0,0.22,1
R16 DFR,Lighthouse reef,2021,0.01,0.225,1
R16 DFR,Lighthouse reef,2021,0.05,0.24,1
R16 DFR,Lighthouse reef,2021,0.03,0.25,1
R16 DFR,Lighthouse Reef,2023,0.06,0.2,1
R16 DFR,Lighthouse Reef,2023,0.19,0.05,1
R16 DFR,Lighthouse Reef,2023,0.03,0.07,1
R16 DFR,Lighthouse Reef,2023,0.03,0.02,1
R16 DFR,Lighthouse Reef,2023,0.08,0.265,1
R16 DFR,Lighthouse Reef,2023,0,0.04,1
R16 DFR,Lighthouse Reef,2023,0.01,0.14,1
R16 DFR,Lighthouse Reef,2023,0.06,0.095,1
R17 SFR,Lighthouse reef,2021,0.02,0,1
R17 SFR,Lighthouse reef,2021,0.04,0,1
R17 SFR,Lighthouse reef,2021,0.1,0,1
R17 SFR,Lighthouse reef,2021,0.09,0,1
R17 SFR,Lighthouse reef,2021,0.1,0,1
R17 SFR,Lighthouse reef,2021,0,0,1
R17 SFR,Lighthouse Reef,2023,0.04,0,1
R17 SFR,Lighthouse Reef,2023,0.04,0,1
R17 SFR,Lighthouse Reef,2023,0.15,0,1
R17 SFR,Lighthouse Reef,2023,0.01,0.03,1
R17 SFR,Lighthouse Reef,2023,0.01,0.02,1
R17 SFR,Lighthouse Reef,2023,0.01,0,1
R17 SFR,Lighthouse Reef,2023,0.08,0.01,1
R17 SFR,Lighthouse Reef,2023,0.09,0,1
R18 BR,Lighthouse reef,2021,0.15,0.125,1
R18 BR,Lighthouse reef,2021,0.14,0.165,1
R18 BR,Lighthouse reef,2021,0.23,0.19,1
R18 BR,Lighthouse reef,2021,0.14,0.13,1
R18 BR,Lighthouse reef,2021,0.23,0.08,1
R18 BR,Lighthouse reef,2021,0.15,0.12,1
R18 BR,Lighthouse Reef,2023,0.22,0.08,1
R18 BR,Lighthouse Reef,2023,0.36,0.1,1
R18 BR,Lighthouse Reef,2023,0.19,0.21,1
R18 BR,Lighthouse Reef,2023,0.15,0,1
R18 BR,Lighthouse Reef,2023,0.24,0.08,1
R18 BR,Lighthouse Reef,2023,0.2,0.09,1
R18 BR,Lighthouse Reef,2023,0.13,0.01,1
R18 BR,Lighthouse Reef,2023,0.37,0.02,1
R2 SFR,Lighthouse reef,2021,0.06,0.47,1
R2 SFR,Lighthouse reef,2021,0.11,0.24,1
R2 SFR,Lighthouse reef,2021,0.05,0.18,1
R2 SFR,Lighthouse reef,2021,0.02,0.15,1
R2 SFR,Lighthouse reef,2021,0.02,0.16,1
R2 SFR,Lighthouse reef,2021,0.02,0.17,1
R2 SFR,Lighthouse Reef,2023,0,0.62,1
R2 SFR,Lighthouse Reef,2023,0.03,0.19,1
R2 SFR,Lighthouse Reef,2023,0.02,0.49,1
R2 SFR,Lighthouse Reef,2023,0.1,0.065,1
R2 SFR,Lighthouse Reef,2023,0.02,0.48,1
R2 SFR,Lighthouse Reef,2023,0.02,0.22,1
R2 SFR,Lighthouse Reef,2023,0.03,0.375,1
R2 SFR,Lighthouse Reef,2023,0.1,0.28,1
R20 SFR,Lighthouse reef,2021,0.11,0.08,1
R20 SFR,Lighthouse reef,2021,0.04,0.13,1
R20 SFR,Lighthouse reef,2021,0.23,0.11,1
R20 SFR,Lighthouse reef,2021,0.08,0.08,1
R20 SFR,Lighthouse reef,2021,0.1,0.02,1
R20 SFR,Lighthouse reef,2021,0.09,0.04,1
R20 SFR,Lighthouse Reef,2023,0.32,0.01,1
R20 SFR,Lighthouse Reef,2023,0.01,0.03,1
R20 SFR,Lighthouse Reef,2023,0.05,0.01,1
R20 SFR,Lighthouse Reef,2023,0.14,0.055,1
R20 SFR,Lighthouse Reef,2023,0.05,0.06,1
R20 SFR,Lighthouse Reef,2023,0.16,0.11,1
R20 SFR,Lighthouse Reef,2023,0.08,0.075,1
R20 SFR,Lighthouse Reef,2023,0.11,0.09,1
R21 BR,Lighthouse reef,2021,0.04,0.42,1
R21 BR,Lighthouse reef,2021,0.08,0.32,1
R21 BR,Lighthouse reef,2021,0.08,0.42,1
R21 BR,Lighthouse reef,2021,0.04,0.45,1
R21 BR,Lighthouse reef,2021,0.05,0.22,1
R21 BR,Lighthouse reef,2021,0.1,0.225,1
R21 BR,Lighthouse Reef,2023,0.03,0.34,1
R21 BR,Lighthouse Reef,2023,0.05,0.435,1
R21 BR,Lighthouse Reef,2023,0.08,0.18,1
R21 BR,Lighthouse Reef,2023,0.08,0.405,1
R21 BR,Lighthouse Reef,2023,0.04,0.35,1
R21 BR,Lighthouse Reef,2023,0.02,0.48,1
R21 BR,Lighthouse Reef,2023,0.03,0.41,1
R21 BR,Lighthouse Reef,2023,0.17,0.27,1
R4 DFR,Lighthouse reef,2021,0.04,0.31,1
R4 DFR,Lighthouse reef,2021,0.1,0.42,1
R4 DFR,Lighthouse reef,2021,0.08,0.38,1
R4 DFR,Lighthouse reef,2021,0.08,0.405,1
R4 DFR,Lighthouse reef,2021,0.14,0.39,1
R4 DFR,Lighthouse reef,2021,0.12,0.33,1
R4 DFR,Lighthouse Reef,2023,0.1,0.2,1
R4 DFR,Lighthouse Reef,2023,0.07,0.295,1
R4 DFR,Lighthouse Reef,2023,0.14,0.32,1
R4 DFR,Lighthouse Reef,2023,0.07,0.32,1
R4 DFR,Lighthouse Reef,2023,0.15,0.2,1
R4 DFR,Lighthouse Reef,2023,0.06,0.41,1
R4 DFR,Lighthouse Reef,2023,0.04,0.22,1
R4 DFR,Lighthouse Reef,2023,0.15,0.33,1
R6 DFR,Lighthouse reef,2021,0.17,0.125,1
R6 DFR,Lighthouse reef,2021,0.18,0.06,1
R6 DFR,Lighthouse reef,2021,0.13,0.06,1
R6 DFR,Lighthouse reef,2021,0.12,0.06,1
R6 DFR,Lighthouse reef,2021,0.18,0.175,1
R6 DFR,Lighthouse reef,2021,0.08,0.2,1
R6 DFR,Lighthouse Reef,2023,0.08,0.24,1
R6 DFR,Lighthouse Reef,2023,0.06,0.305,1
R6 DFR,Lighthouse Reef,2023,0.14,0.14,1
R6 DFR,Lighthouse Reef,2023,0.04,0.16,1
R6 DFR,Lighthouse Reef,2023,0.06,0.08,1
R6 DFR,Lighthouse Reef,2023,0.17,0.19,1
R6 DFR,Lighthouse Reef,2023,0.04,0.05,1
R6 DFR,Lighthouse Reef,2023,0.05,0.04,1
R7 SFR,Lighthouse reef,2021,0.2,0.13,1
R7 SFR,Lighthouse reef,2021,0.11,0.165,1
R7 SFR,Lighthouse reef,2021,0.33,0.02,1
R7 SFR,Lighthouse reef,2021,0.18,0.11,1
R7 SFR,Lighthouse reef,2021,0.06,0.15,1
R7 SFR,Lighthouse reef,2021,0.18,0.185,1
R7 SFR,Lighthouse Reef,2023,0.39,0,1
R7 SFR,Lighthouse Reef,2023,0.06,0,1
R7 SFR,Lighthouse Reef,2023,0.25,0,1
R7 SFR,Lighthouse Reef,2023,0.09,0,1
R7 SFR,Lighthouse Reef,2023,0.16,0.03,1
R7 SFR,Lighthouse Reef,2023,0.25,0.02,1
R7 SFR,Lighthouse Reef,2023,0.06,0,1
R7 SFR,Lighthouse Reef,2023,0.12,0.03,1
R9 BR,Lighthouse reef,2021,0.05,0.19,1
R9 BR,Lighthouse reef,2021,0.07,0.19,1
R9 BR,Lighthouse reef,2021,0.08,0.16,1
R9 BR,Lighthouse reef,2021,0.11,0.1,1
R9 BR,Lighthouse reef,2021,0.05,0.13,1
R9 BR,Lighthouse reef,2021,0.03,0.29,1
R9 BR,Lighthouse Reef,2023,0.09,0.2,1
R9 BR,Lighthouse Reef,2023,0.15,0.17,1
R9 BR,Lighthouse Reef,2023,0.11,0.16,1
R9 BR,Lighthouse Reef,2023,0.1,0.27,1
R9 BR,Lighthouse Reef,2023,0.08,0.17,1
R9 BR,Lighthouse Reef,2023,0.07,0.04,1
R9 BR,Lighthouse Reef,2023,0.06,0.1,1
R9 BR,Lighthouse Reef,2023,0.17,0.365,1
WQ4,Lighthouse reef,2021,0.08,0.02,1
WQ4,Lighthouse reef,2021,0.09,0,1
WQ4,Lighthouse reef,2021,0.08,0.01,1
WQ4,Lighthouse reef,2021,0.1,0.04,1
WQ4,Lighthouse reef,2021,0.08,0,1
WQ4,Lighthouse reef,2021,0.08,0,1
WQ4,Lighthouse Reef,2023,0.07,0.06,1
WQ4,Lighthouse Reef,2023,0.06,0.15,1
WQ4,Lighthouse Reef,2023,0.07,0.05,1
WQ4,Lighthouse Reef,2023,0.04,0.13,1
WQ4,Lighthouse Reef,2023,0.02,0,1
WQ4,Lighthouse Reef,2023,0.02,0,1
WQ4,Lighthouse Reef,2023,0.01,0,1
WQ4,Lighthouse Reef,2023,0.02,0,1
BZ1077,Northern Barrier Complex,2023,0.04,0.33,1
BZ1077,Northern Barrier Complex,2023,0.1,0.27,1
BZ1077,Northern Barrier Complex,2023,0.03,0.37,1
BZ1077,Northern Barrier Complex,2023,0.02,0.36,1
BZ1077,Northern Barrier Complex,2023,0.03,0.38,1
BZ1077,Northern Barrier Complex,2023,0.06,0.3,1
BZ1079,Northern Barrier Complex,2021,0.18,0.26,1
BZ1079,Northern Barrier Complex,2021,0.14,0.25,1
BZ1079,Northern Barrier Complex,2021,0.24,0.22,1
BZ1079,Northern Barrier Complex,2021,0.17,0.2,1
BZ1079,Northern Barrier Complex,2021,0.14,0.18,1
BZ1079,Northern Barrier Complex,2021,0.18,0.09,1
BZ1079,Northern Barrier Complex,2023,0.15,0.425,1
BZ1079,Northern Barrier Complex,2023,0.08,0.49,1
BZ1079,Northern Barrier Complex,2023,0.25,0.245,1
BZ1079,Northern Barrier Complex,2023,0.1,0.46,1
BZ1079,Northern Barrier Complex,2023,0.16,0.305,1
BZ1079,Northern Barrier Complex,2023,0.04,0.5,1
BZ1080,Northern Barrier Complex,2021,0.15,0.25,1
BZ1080,Northern Barrier Complex,2021,0.2,0.18,1
BZ1080,Northern Barrier Complex,2021,0.15,0.17,1
BZ1080,Northern Barrier Complex,2021,0.1,0.14,1
BZ1080,Northern Barrier Complex,2021,0.11,0.18,1
BZ1080,Northern Barrier Complex,2021,0.16,0.16,1
BZ1080,Northern Barrier Complex,2023,0.04,0.225,1
BZ1080,Northern Barrier Complex,2023,0.13,0.34,1
BZ1080,Northern Barrier Complex,2023,0.03,0.215,1
BZ1080,Northern Barrier Complex,2023,0.05,0.41,1
BZ1080,Northern Barrier Complex,2023,0.07,0.385,1
BZ1080,Northern Barrier Complex,2023,0.15,0.38,1
BZ1081,Northern Barrier Complex,2021,0.12,0.14,1
BZ1081,Northern Barrier Complex,2021,0.14,0.59,1
BZ1081,Northern Barrier Complex,2021,0.23,0.27,1
BZ1081,Northern Barrier Complex,2021,0.16,0.085,1
BZ1081,Northern Barrier Complex,2021,0.26,0.45,1
BZ1081,Northern Barrier Complex,2021,0.13,0.18,1
BZ1081,Northern Barrier Complex,2023,0.04,0.52,1
BZ1081,Northern Barrier Complex,2023,0.03,0.32,1
BZ1081,Northern Barrier Complex,2023,0.11,0.28,1
BZ1081,Northern Barrier Complex,2023,0.03,0.405,1
BZ1081,Northern Barrier Complex,2023,0,0.425,1
BZ1081,Northern Barrier Complex,2023,0.07,0.36,1
BZ1229,Northern Barrier Complex,2021,0.44,0.07,1
BZ1229,Northern Barrier Complex,2021,0.39,0.04,1
BZ1229,Northern Barrier Complex,2021,0.42,0.05,1
BZ1229,Northern Barrier Complex,2021,0.43,0.02,1
BZ1229,Northern Barrier Complex,2021,0.6,0,1
BZ1229,Northern Barrier Complex,2021,0.35,0.09,1
BZ1229,Northern Barrier Complex,2023,0.01,0.09,1
BZ1229,Northern Barrier Complex,2023,0.11,0.02,1
BZ1229,Northern Barrier Complex,2023,0.23,0.05,1
BZ1229,Northern Barrier Complex,2023,0.07,0.125,1
BZ1229,Northern Barrier Complex,2023,0.06,0.085,1
BZ1229,Northern Barrier Complex,2023,0.1,0.1,1
BZ1230,Northern Barrier Complex,2021,0.3,0.15,1
BZ1230,Northern Barrier Complex,2021,0.46,0.1,1
BZ1230,Northern Barrier Complex,2021,0.39,0.1,1
BZ1230,Northern Barrier Complex,2021,0.4,0.18,1
BZ1230,Northern Barrier Complex,2021,0.33,0.17,1
BZ1230,Northern Barrier Complex,2021,0.41,0.16,1
BZ1230,Northern Barrier Complex,2023,0.04,0.075,1
BZ1230,Northern Barrier Complex,2023,0.03,0.315,1
BZ1230,Northern Barrier Complex,2023,0.08,0.105,1
BZ1230,Northern Barrier Complex,2023,0.2,0.205,1
BZ1230,Northern Barrier Complex,2023,0.11,0.11,1
BZ1230,Northern Barrier Complex,2023,0.04,0.15,1
BZ1231,Northern Barrier Complex,2021,0.11,0.25,1
BZ1231,Northern Barrier Complex,2021,0.08,0.29,1
BZ1231,Northern Barrier Complex,2021,0.05,0.23,1
BZ1231,Northern Barrier Complex,2021,0.08,0.29,1
BZ1231,Northern Barrier Complex,2021,0.07,0.21,1
BZ1231,Northern Barrier Complex,2021,0.15,0.25,1
BZ1231,Northern Barrier Complex,2023,0.03,0.06,1
BZ1231,Northern Barrier Complex,2023,0.05,0.25,1
BZ1231,Northern Barrier Complex,2023,0.05,0.355,1
BZ1231,Northern Barrier Complex,2023,0.03,0.25,1
BZ1231,Northern Barrier Complex,2023,0.07,0.25,1
BZ1231,Northern Barrier Complex,2023,0.09,0.13,1
BZ1234,Northern Barrier Complex,2021,0.2,0.07,1
BZ1234,Northern Barrier Complex,2021,0.04,0.37,1
BZ1234,Northern Barrier Complex,2021,0.33,0.01,1
BZ1234,Northern Barrier Complex,2021,0.12,0.08,1
BZ1234,Northern Barrier Complex,2021,0,0.18,1
BZ1234,Northern Barrier Complex,2021,0.04,0.04,1
BZ1234,Northern Barrier Complex,2023,0.02,0.41,1
BZ1234,Northern Barrier Complex,2023,0.06,0.42,1
BZ1234,Northern Barrier Complex,2023,0,0.44,1
BZ1234,Northern Barrier Complex,2023,0,0.465,1
BZ1234,Northern Barrier Complex,2023,0.05,0.4,1
BZ1234,Northern Barrier Complex,2023,0.03,0.31,1
MXRCK,Northern Barrier Complex,2021,0.21,0.13,1
MXRCK,Northern Barrier Complex,2021,0.24,0.18,1
MXRCK,Northern Barrier Complex,2021,0.14,0.38,1
MXRCK,Northern Barrier Complex,2021,0.2,0.32,1
MXRCK,Northern Barrier Complex,2021,0.23,0.2,1
MXRCK,Northern Barrier Complex,2021,0.19,0.54,1
MXRCK,Northern Barrier Complex,2023,0.09,0.29,1
MXRCK,Northern Barrier Complex,2023,0.14,0.235,1
MXRCK,Northern Barrier Complex,2023,0.09,0.45,1
MXRCK,Northern Barrier Complex,2023,0.04,0.43,1
MXRCK,Northern Barrier Complex,2023,0.1,0.55,1
MXRCK,Northern Barrier Complex,2023,0.09,0.47,1
CUEV18,Northern Quintana Roo,2021,0.12,0.47,1
CUEV18,Northern Quintana Roo,2021,0.15,0.39,1
CUEV18,Northern Quintana Roo,2021,0.14,0.41,1
CUEV18,Northern Quintana Roo,2021,0.14,0.285,1
CUEV18,Northern Quintana Roo,2021,0.2,0.235,1
CUEV18,Northern Quintana Roo,2021,0.14,0.22,1
CUEV18,Northern Quintana Roo,2023,0.24,0.39,1
CUEV18,Northern Quintana Roo,2023,0.34,0.2,1
CUEV18,Northern Quintana Roo,2023,0.29,0.4,1
CUEV18,Northern Quintana Roo,2023,0.21,0.16,1
CUEV18,Northern Quintana Roo,2023,0.19,0.32,1
CUEV18,Northern Quintana Roo,2023,0.25,0.255,1
MX1014,Northern Quintana Roo,2021,0.2,0.335,1
MX1014,Northern Quintana Roo,2021,0.08,0.275,1
MX1014,Northern Quintana Roo,2021,0.1,0.445,1
MX1014,Northern Quintana Roo,2021,0,0.31,1
MX1014,Northern Quintana Roo,2021,0.16,0.465,1
MX1014,Northern Quintana Roo,2021,0.1,0.365,1
MX1014,Northern Quintana Roo,2023,0.07,0.08,1
MX1014,Northern Quintana Roo,2023,0.03,0.17,1
MX1014,Northern Quintana Roo,2023,0.15,0.22,1
MX1014,Northern Quintana Roo,2023,0.1,0.15,1
MX1014,Northern Quintana Roo,2023,0.1,0.225,1
MX1014,Northern Quintana Roo,2023,0.16,0.225,1
MX1017,Northern Quintana Roo,2021,0.1,0.22,1
MX1017,Northern Quintana Roo,2021,0.07,0.37,1
MX1017,Northern Quintana Roo,2021,0.27,0.08,1
MX1017,Northern Quintana Roo,2021,0.1,0.26,1
MX1017,Northern Quintana Roo,2021,0.02,0.29,1
MX1017,Northern Quintana Roo,2021,0.06,0.32,1
MX1017,Northern Quintana Roo,2023,0.09,0.37,1
MX1017,Northern Quintana Roo,2023,0.14,0.365,1
MX1017,Northern Quintana Roo,2023,0.07,0.405,1
MX1017,Northern Quintana Roo,2023,0.09,0.29,1
MX1017,Northern Quintana Roo,2023,0,0,1
MX1017,Northern Quintana Roo,2023,0.09,0.38,1
MX1017,Northern Quintana Roo,2023,0.07,0.395,1
MX1043,Northern Quintana Roo,2021,0.22,0.235,1
MX1043,Northern Quintana Roo,2021,0.16,0.165,1
MX1043,Northern Quintana Roo,2021,0.07,0.41,1
MX1043,Northern Quintana Roo,2021,0.02,0.135,1
MX1043,Northern Quintana Roo,2021,0.1,0.18,1
MX1043,Northern Quintana Roo,2021,0.14,0.365,1
MX1043,Northern Quintana Roo,2023,0.08,0.16,1
MX1043,Northern Quintana Roo,2023,0.08,0.11,1
MX1043,Northern Quintana Roo,2023,0.08,0.175,1
MX1043,Northern Quintana Roo,2023,0.05,0.18,1
MX1043,Northern Quintana Roo,2023,0.09,0.13,1
MX1043,Northern Quintana Roo,2023,0.06,0.345,1
MX1050,Northern Quintana Roo,2021,0.04,0.2,1
MX1050,Northern Quintana Roo,2021,0.03,0,1
MX1050,Northern Quintana Roo,2021,0.03,0.08,1
MX1050,Northern Quintana Roo,2021,0.13,0.21,1
MX1050,Northern Quintana Roo,2021,0.11,0.02,1
MX1050,Northern Quintana Roo,2021,0.07,0.24,1
MX1050,Northern Quintana Roo,2021,0.03,0.1,1
MX1050,Northern Quintana Roo,2023,0.04,0.01,1
MX1050,Northern Quintana Roo,2023,0.03,0,1
MX1050,Northern Quintana Roo,2023,0.11,0.05,1
MX1050,Northern Quintana Roo,2023,0.11,0.11,1
MX1050,Northern Quintana Roo,2023,0.15,0.15,1
MX1050,Northern Quintana Roo,2023,0.01,0,1
MX1057,Northern Quintana Roo,2021,0.08,0,1
MX1057,Northern Quintana Roo,2021,0.2,0.02,1
MX1057,Northern Quintana Roo,2021,0,0.04,1
MX1057,Northern Quintana Roo,2021,0.03,0.02,1
MX1057,Northern Quintana Roo,2021,0.02,0.1,1
MX1057,Northern Quintana Roo,2021,0.01,0.03,1
MX1057,Northern Quintana Roo,2023,0.02,0.1,1
MX1057,Northern Quintana Roo,2023,0.23,0.13,1
MX1057,Northern Quintana Roo,2023,0.02,0,1
MX1057,Northern Quintana Roo,2023,0.12,0.03,1
MX1057,Northern Quintana Roo,2023,0.01,0.39,1
MX1057,Northern Quintana Roo,2023,0.12,0.03,1
MX1116,Northern Quintana Roo,2021,0.02,0.01,1
MX1116,Northern Quintana Roo,2021,0.19,0.06,1
MX1116,Northern Quintana Roo,2021,0.08,0.13,1
MX1116,Northern Quintana Roo,2021,0.02,0,1
MX1116,Northern Quintana Roo,2021,0.05,0.07,1
MX1116,Northern Quintana Roo,2021,0.09,0.02,1
MX1116,Northern Quintana Roo,2023,0.03,0.29,1
MX1116,Northern Quintana Roo,2023,0.16,0.28,1
MX1116,Northern Quintana Roo,2023,0.12,0.21,1
MX1116,Northern Quintana Roo,2023,0.09,0.19,1
MX1116,Northern Quintana Roo,2023,0.01,0.31,1
MX1116,Northern Quintana Roo,2023,0.04,0.09,1
MX1125,Northern Quintana Roo,2021,0.01,0.2,1
MX1125,Northern Quintana Roo,2021,0.04,0.185,1
MX1125,Northern Quintana Roo,2021,0.03,0.2,1
MX1125,Northern Quintana Roo,2021,0.02,0.195,1
MX1125,Northern Quintana Roo,2021,0.01,0.215,1
MX1125,Northern Quintana Roo,2021,0.15,0.505,1
MX1125,Northern Quintana Roo,2023,0.02,0.08,1
MX1125,Northern Quintana Roo,2023,0.02,0.1,1
MX1125,Northern Quintana Roo,2023,0,0.115,1
MX1125,Northern Quintana Roo,2023,0,0.185,1
MX1125,Northern Quintana Roo,2023,0.03,0.115,1
MX1125,Northern Quintana Roo,2023,0.01,0.095,1
MX1131,Northern Quintana Roo,2021,0.09,0.23,1
MX1131,Northern Quintana Roo,2021,0.05,0.33,1
MX1131,Northern Quintana Roo,2021,0.16,0.3,1
MX1131,Northern Quintana Roo,2021,0.1,0.28,1
MX1131,Northern Quintana Roo,2021,0.05,0.44,1
MX1131,Northern Quintana Roo,2021,0.37,0.13,1
MX1131,Northern Quintana Roo,2023,0.14,0.13,1
MX1131,Northern Quintana Roo,2023,0.06,0.28,1
MX1131,Northern Quintana Roo,2023,0.16,0.19,1
MX1131,Northern Quintana Roo,2023,0.15,0.215,1
MX1131,Northern Quintana Roo,2023,0.06,0.325,1
MX1131,Northern Quintana Roo,2023,0.09,0.2,1
MX1132,Northern Quintana Roo,2021,0.6,0,1
MX1132,Northern Quintana Roo,2021,0.21,0,1
MX1132,Northern Quintana Roo,2021,0.27,0.08,1
MX1132,Northern Quintana Roo,2021,0.35,0.01,1
MX1132,Northern Quintana Roo,2021,0.38,0.23,1
MX1132,Northern Quintana Roo,2021,0.22,0.17,1
MX1132,Northern Quintana Roo,2021,0.4,0,1
MX1132,Northern Quintana Roo,2021,0.12,0.11,1
MX1132,Northern Quintana Roo,2023,0.51,0,1
MX1132,Northern Quintana Roo,2023,0.48,0.05,1
MX1132,Northern Quintana Roo,2023,0.48,0,1
MX1132,Northern Quintana Roo,2023,0.66,0.01,1
MX1132,Northern Quintana Roo,2023,0.41,0.09,1
MX1132,Northern Quintana Roo,2023,0.75,0,1
MX2052,Northern Quintana Roo,2021,0.07,0.41,1
MX2052,Northern Quintana Roo,2021,0.11,0.385,1
MX2052,Northern Quintana Roo,2021,0.19,0.44,1
MX2052,Northern Quintana Roo,2021,0.23,0.25,1
MX2052,Northern Quintana Roo,2021,0.04,0.535,1
MX2052,Northern Quintana Roo,2021,0.09,0.275,1
MX2052,Northern Quintana Roo,2023,0.11,0.225,1
MX2052,Northern Quintana Roo,2023,0.11,0.1,1
MX2052,Northern Quintana Roo,2023,0.17,0.2,1
MX2052,Northern Quintana Roo,2023,0.11,0.17,1
MX2052,Northern Quintana Roo,2023,0.13,0.135,1
MX2052,Northern Quintana Roo,2023,0.09,0.24,1
CUTRO4A,Roatan,2021,0.18,0.215,1
CUTRO4A,Roatan,2021,0.16,0.255,1
CUTRO4A,Roatan,2021,0.11,0.28,1
CUTRO4A,Roatan,2021,0.05,0.54,1
CUTRO4A,Roatan,2021,0.19,0.21,1
CUTRO4A,Roatan,2021,0.14,0.47,1
CUTRO4A,Roatan,2023,0.09,0.34,1
CUTRO4A,Roatan,2023,0.06,0.3,1
CUTRO4A,Roatan,2023,0.09,0.33,1
CUTRO4A,Roatan,2023,0.07,0.315,1
CUTRO4A,Roatan,2023,0.05,0.335,1
CUTRO4A,Roatan,2023,0.3,0.275,1
HNBAR001,Roatan,2021,0.04,0.165,1
HNBAR001,Roatan,2021,0.09,0.135,1
HNBAR001,Roatan,2021,0.07,0.325,1
HNBAR001,Roatan,2021,0.02,0.15,1
HNBAR001,Roatan,2021,0.34,0.18,1
HNBAR001,Roatan,2021,0.07,0.33,1
HNBAR001,Roatan,2023,0.08,0.23,1
HNBAR001,Roatan,2023,0.11,0.11,1
HNBAR001,Roatan,2023,0.05,0.06,1
HNBAR001,Roatan,2023,0.24,0.05,1
HNBAR001,Roatan,2023,0.23,0.29,1
HNBAR001,Roatan,2023,0.07,0.23,1
HNBAR002,Roatan,2021,0.21,0.29,1
HNBAR002,Roatan,2021,0.36,0.29,1
HNBAR002,Roatan,2021,0.15,0.3,1
HNBAR002,Roatan,2021,0.27,0.34,1
HNBAR002,Roatan,2021,0.17,0.395,1
HNBAR002,Roatan,2021,0.28,0.315,1
HNBAR002,Roatan,2023,0.26,0.23,1
HNBAR002,Roatan,2023,0.195,0.04,1
HNBAR002,Roatan,2023,0.31,0.06,1
HNBAR002,Roatan,2023,0.31,0.06,1
HNBAR002,Roatan,2023,0.37,0.18,1
HNBAR002,Roatan,2023,0.31,0.2,1
HNBAR003,Roatan,2021,0.46,0.08,1
HNBAR003,Roatan,2021,0.46,0.03,1
HNBAR003,Roatan,2021,0.55,0.07,1
HNBAR003,Roatan,2021,0.51,0.08,1
HNBAR003,Roatan,2021,0.45,0.01,1
HNBAR003,Roatan,2021,0.34,0.07,1
HNBAR003,Roatan,2023,0.43,0,1
HNBAR003,Roatan,2023,0.4,0.06,1
HNBAR003,Roatan,2023,0.43,0.04,1
HNBAR003,Roatan,2023,0.24,0,1
HNBAR003,Roatan,2023,0.17,0.02,1
HNBAR003,Roatan,2023,0.25,0.01,1
HNBAR004,Roatan,2021,0.08,0.28,1
HNBAR004,Roatan,2021,0.12,0.155,1
HNBAR004,Roatan,2021,0.16,0.22,1
HNBAR004,Roatan,2021,0.09,0.29,1
HNBAR004,Roatan,2021,0.08,0.43,1
HNBAR004,Roatan,2021,0.12,0.25,1
HNBAR004,Roatan,2023,0.23,0.32,1
HNBAR004,Roatan,2023,0.15,0.225,1
HNBAR004,Roatan,2023,0.08,0.26,1
HNBAR004,Roatan,2023,0.13,0.2,1
HNBAR004,Roatan,2023,0.18,0.4,1
HNBAR004,Roatan,2023,0.08,0.24,1
HNMOR001,Roatan,2021,0.21,0.46,1
HNMOR001,Roatan,2021,0.17,0.39,1
HNMOR001,Roatan,2021,0.13,0.57,1
HNMOR001,Roatan,2021,0.16,0.42,1
HNMOR001,Roatan,2021,0.17,0.41,1
HNMOR001,Roatan,2021,0.24,0.305,1
HNMOR001,Roatan,2023,0.26,0.11,1
HNMOR001,Roatan,2023,0.25,0.24,1
HNMOR001,Roatan,2023,0.23,0.09,1
HNMOR001,Roatan,2023,0.19,0.13,1
HNMOR001,Roatan,2023,0.12,0.2,1
HNMOR001,Roatan,2023,0.22,0.19,1
HNROA001,Roatan,2021,0.22,0.38,1
HNROA001,Roatan,2021,0.19,0.39,1
HNROA001,Roatan,2021,0.03,0.39,1
HNROA001,Roatan,2021,0.22,0.215,1
