SiteCode_2021_corrected,Subregion,Year,Herb,Comm
MX3009,Cozumel,2023,553,0
MX3009,Cozumel,2023,847,0
MX3009,Cozumel,2023,551,0
MX3009,Cozumel,2023,332,0
MX3009,Cozumel,2023,35,0
MX3009,Cozumel,2023,93,0
MX3009,Cozumel,2023,14,0
MX3009,Cozumel,2023,578,0
MX3009,Cozumel,2023,429,0
MX3009,Cozumel,2023,25,0
COCO02,Cozumel,2023,926,1293
COCO02,Cozumel,2023,3981,1461
COCO02,Cozumel,2023,7836,2185
COCO02,Cozumel,2023,1592,0
COCO02,Cozumel,2023,6178,553
COCO02,Cozumel,2023,2869,1230
COCO02,Cozumel,2023,2168,283
COCO02,Cozumel,2023,2578,1105
COCO02,Cozumel,2023,2516,553
COCO02,Cozumel,2023,4571,0
MX1048,Cozumel,2023,1265,0
MX1048,Cozumel,2023,1503,1208
MX1048,Cozumel,2023,610,385
MX1048,Cozumel,2023,1008,3390
MX1048,Cozumel,2023,3304,749
MX1048,Cozumel,2023,0,1595
CHAN01,Cozumel,2023,1268,971
CHAN01,Cozumel,2023,171,9026
CHAN01,Cozumel,2023,3268,1990
CHAN01,Cozumel,2023,8587,9159
CHAN01,Cozumel,2023,4173,2640
CHAN01,Cozumel,2023,822,3391
CHAN01,Cozumel,2023,1245,8596
CHAN01,Cozumel,2023,2338,5997
CHAN01,Cozumel,2023,3087,2461
CHAN01,Cozumel,2023,5495,12602
PAR01,Cozumel,2023,1087,2642
PAR01,Cozumel,2023,1956,1368
PAR01,Cozumel,2023,1143,11
PAR01,Cozumel,2023,2288,385
PAR01,Cozumel,2023,2279,168
PAR01,Cozumel,2023,403,712
PAR01,Cozumel,2023,4435,1229
PAR01,Cozumel,2023,3155,5148
PAR01,Cozumel,2023,570,383
PAR01,Cozumel,2023,1823,12761
MX2052,Northern Quintana Roo,2023,2132,0
MX2052,Northern Quintana Roo,2023,5387,94
MX2052,Northern Quintana Roo,2023,3764,94
MX2052,Northern Quintana Roo,2023,3368,0
MX2052,Northern Quintana Roo,2023,2188,95
MX2052,Northern Quintana Roo,2023,17796,0
MX2052,Northern Quintana Roo,2023,1292,717
MX2052,Northern Quintana Roo,2023,1778,0
MX1014,Northern Quintana Roo,2023,2420,0
MX1014,Northern Quintana Roo,2023,702,258
MX1014,Northern Quintana Roo,2023,1519,0
MX1014,Northern Quintana Roo,2023,2511,348
MX1014,Northern Quintana Roo,2023,6647,0
MX1014,Northern Quintana Roo,2023,1143,106
MX1014,Northern Quintana Roo,2023,2918,348
MX1014,Northern Quintana Roo,2023,1411,11
MX1014,Northern Quintana Roo,2023,2157,0
MX1014,Northern Quintana Roo,2023,2481,385
MX1126,Cozumel,2023,1543,508
MX1126,Cozumel,2023,4969,94
MX1126,Cozumel,2023,1177,189
MX1126,Cozumel,2023,7379,85
MX1126,Cozumel,2023,7514,459
MX1126,Cozumel,2023,2856,0
MX1126,Cozumel,2023,3766,374
MX1126,Cozumel,2023,4148,0
MX1126,Cozumel,2023,1507,202
MX1126,Cozumel,2023,11383,0
MX1126,Cozumel,2023,1877,80
MX1126,Cozumel,2023,1541,0
MX3054,Cozumel,2023,505,160
MX3054,Cozumel,2023,965,0
MX3054,Cozumel,2023,1487,820
MX3054,Cozumel,2023,3243,189
MX3054,Cozumel,2023,561,134
MX3054,Cozumel,2023,1543,4351
MX3054,Cozumel,2023,3502,11
MX3054,Cozumel,2023,2042,84
MX1125,Northern Quintana Roo,2023,214,0
MX1125,Northern Quintana Roo,2023,0,0
MX1125,Northern Quintana Roo,2023,0,0
MX1125,Northern Quintana Roo,2023,689,0
MX1125,Northern Quintana Roo,2023,416,0
MX1125,Northern Quintana Roo,2023,186,0
MX1125,Northern Quintana Roo,2023,121,0
MX1125,Northern Quintana Roo,2023,1212,0
MX1125,Northern Quintana Roo,2023,214,0
MX1125,Northern Quintana Roo,2023,106,0
MX1050,Northern Quintana Roo,2023,5676,695
MX1050,Northern Quintana Roo,2023,1426,0
MX1050,Northern Quintana Roo,2023,267,0
MX1050,Northern Quintana Roo,2023,711,84
MX1050,Northern Quintana Roo,2023,2021,78
MX1050,Northern Quintana Roo,2023,7733,1292
MX1050,Northern Quintana Roo,2023,3667,84
MX1050,Northern Quintana Roo,2023,3898,1270
MX1050,Northern Quintana Roo,2023,2814,0
MX1050,Northern Quintana Roo,2023,1120,1270
MX1116,Northern Quintana Roo,2023,626,766
MX1116,Northern Quintana Roo,2023,3109,766
MX1116,Northern Quintana Roo,2023,563,0
MX1116,Northern Quintana Roo,2023,2068,1649
MX1116,Northern Quintana Roo,2023,298,0
MX1116,Northern Quintana Roo,2023,1555,0
MX1116,Northern Quintana Roo,2023,1995,0
MX1116,Northern Quintana Roo,2023,1339,0
MX1116,Northern Quintana Roo,2023,5185,669
MX1116,Northern Quintana Roo,2023,1497,0
MX1057,Northern Quintana Roo,2023,1678,170
MX1057,Northern Quintana Roo,2023,94,0
MX1057,Northern Quintana Roo,2023,1513,448
MX1057,Northern Quintana Roo,2023,1823,1003
MX1057,Northern Quintana Roo,2023,1331,2535
MX1057,Northern Quintana Roo,2023,1432,428
MX1057,Northern Quintana Roo,2023,1223,0
MX1057,Northern Quintana Roo,2023,374,0
MX1057,Northern Quintana Roo,2023,0,0
MX1057,Northern Quintana Roo,2023,5060,459
MX1131,Northern Quintana Roo,2023,9639,3476
MX1131,Northern Quintana Roo,2023,5947,1747
MX1131,Northern Quintana Roo,2023,4060,2628
MX1131,Northern Quintana Roo,2023,4560,0
MX1131,Northern Quintana Roo,2023,842,0
MX1131,Northern Quintana Roo,2023,11362,519
MX1131,Northern Quintana Roo,2023,6777,0
MX1131,Northern Quintana Roo,2023,5809,0
MX1131,Northern Quintana Roo,2023,2969,459
MX1131,Northern Quintana Roo,2023,1912,0
MX1132,Northern Quintana Roo,2023,1128,0
MX1132,Northern Quintana Roo,2023,18066,170
MX1132,Northern Quintana Roo,2023,22623,85
MX1132,Northern Quintana Roo,2023,58253,7741
MX1132,Northern Quintana Roo,2023,30274,544
MX1132,Northern Quintana Roo,2023,159,0
MX1132,Northern Quintana Roo,2023,10909,5947
MX1132,Northern Quintana Roo,2023,4379,723
MX1132,Northern Quintana Roo,2023,9977,7083
MX1132,Northern Quintana Roo,2023,706,0
CUEV18,Northern Quintana Roo,2023,9653,15647
CUEV18,Northern Quintana Roo,2023,5646,5008
CUEV18,Northern Quintana Roo,2023,8174,28137
CUEV18,Northern Quintana Roo,2023,3347,4553
CUEV18,Northern Quintana Roo,2023,4078,4372
CUEV18,Northern Quintana Roo,2023,17947,0
CUEV18,Northern Quintana Roo,2023,5555,8894
CUEV18,Northern Quintana Roo,2023,3439,2888
CUEV18,Northern Quintana Roo,2023,2203,5614
MX1017,Northern Quintana Roo,2023,78,279
MX1017,Northern Quintana Roo,2023,66,107
MX1017,Northern Quintana Roo,2023,6292,7922
MX1017,Northern Quintana Roo,2023,144,35
MX1017,Northern Quintana Roo,2023,6260,6881
MX1017,Northern Quintana Roo,2023,0,0
MX1017,Northern Quintana Roo,2023,5394,15821
MX1017,Northern Quintana Roo,2023,204,461
MX1017,Northern Quintana Roo,2023,8606,5569
MX1017,Northern Quintana Roo,2023,2703,1850
TEL778,West Coast Honduras,2023,9,0
TEL778,West Coast Honduras,2023,72,0
TEL778,West Coast Honduras,2023,318,0
TEL778,West Coast Honduras,2023,0,0
TEL778,West Coast Honduras,2023,571,0
TEL778,West Coast Honduras,2023,0,0
TEL778,West Coast Honduras,2023,0,0
TEL778,West Coast Honduras,2023,0,0
TEL778,West Coast Honduras,2023,326,13
TEL778,West Coast Honduras,2023,0,0
HNTEL013,West Coast Honduras,2023,868,158
HNTEL013,West Coast Honduras,2023,728,9957
HNTEL013,West Coast Honduras,2023,0,1395
HNTEL013,West Coast Honduras,2023,340,87
HNTEL013,West Coast Honduras,2023,926,0
HNTEL013,West Coast Honduras,2023,4822,12
HNTEL013,West Coast Honduras,2023,792,0
HNTEL013,West Coast Honduras,2023,518,2171
HNTEL013,West Coast Honduras,2023,272,12
HNTEL013,West Coast Honduras,2023,147,0
MX1134,Northern Quintana Roo,2023,169,80
MX1134,Northern Quintana Roo,2023,294,0
MX1134,Northern Quintana Roo,2023,110,0
MX1134,Northern Quintana Roo,2023,96,0
MX1134,Northern Quintana Roo,2023,88,205
MX1134,Northern Quintana Roo,2023,3514,733
MX1134,Northern Quintana Roo,2023,5489,695
MX1134,Northern Quintana Roo,2023,16398,1149
MX1134,Northern Quintana Roo,2023,16039,1270
MX1134,Northern Quintana Roo,2023,9681,1270
MX1060-23,Northern Quintana Roo,2023,3282,2348
MX1060-23,Northern Quintana Roo,2023,937,439
MX1060-23,Northern Quintana Roo,2023,787,1189
MX1060-23,Northern Quintana Roo,2023,2532,2368
MX1060-23,Northern Quintana Roo,2023,340,374
MX1060-23,Northern Quintana Roo,2023,6425,3462
MX1060-23,Northern Quintana Roo,2023,58,0
MX1060-23,Northern Quintana Roo,2023,486,255
MX1060-23,Northern Quintana Roo,2023,4664,1309
Far Star,Banco Chinchorro,2023,1005,0
Far Star,Banco Chinchorro,2023,914,1724
Far Star,Banco Chinchorro,2023,28236,1015
Far Star,Banco Chinchorro,2023,926,0
Far Star,Banco Chinchorro,2023,3951,0
Far Star,Banco Chinchorro,2023,32880,370
Far Star,Banco Chinchorro,2023,28301,2888
Far Star,Banco Chinchorro,2023,346,0
Far Star,Banco Chinchorro,2023,973,0
Far Star,Banco Chinchorro,2023,2477,0
Acuario 2,Banco Chinchorro,2023,1635,469
Acuario 2,Banco Chinchorro,2023,909,503
Acuario 2,Banco Chinchorro,2023,428,345
Acuario 2,Banco Chinchorro,2023,937,422
Acuario 2,Banco Chinchorro,2023,335,1023
Acuario 2,Banco Chinchorro,2023,1385,168
Acuario 2,Banco Chinchorro,2023,4532,385
Acuario 2,Banco Chinchorro,2023,2620,1769
Acuario 2,Banco Chinchorro,2023,1565,385
HNCYS002,West Coast Honduras,2023,0,84
HNCYS002,West Coast Honduras,2023,96,0
HNCYS002,West Coast Honduras,2023,10,0
HNCYS002,West Coast Honduras,2023,32,0
HNCYS002,West Coast Honduras,2023,1366,0
HNCYS002,West Coast Honduras,2023,0,0
HNCYS002,West Coast Honduras,2023,469,0
HNCYS002,West Coast Honduras,2023,222,0
HNCYS002,West Coast Honduras,2023,0,0
HNCYS002,West Coast Honduras,2023,740,11
HNCYS003,West Coast Honduras,2023,34,0
HNCYS003,West Coast Honduras,2023,0,0
HNCYS003,West Coast Honduras,2023,269,23
HNCYS003,West Coast Honduras,2023,54,0
HNCYS003,West Coast Honduras,2023,13,0
HNCYS003,West Coast Honduras,2023,33,168
HNCYS003,West Coast Honduras,2023,143,45
HNCYS003,West Coast Honduras,2023,25,304
HNUTI011,West Coast Honduras,2023,520,0
HNUTI011,West Coast Honduras,2023,578,84
HNUTI011,West Coast Honduras,2023,3413,0
HNUTI011,West Coast Honduras,2023,4932,84
HNUTI011,West Coast Honduras,2023,838,84
HNUTI011,West Coast Honduras,2023,224,0
HNUTI011,West Coast Honduras,2023,267,0
HNUTI011,West Coast Honduras,2023,359,0
HNUTI011,West Coast Honduras,2023,5446,80
HNUTI011,West Coast Honduras,2023,72,495
HNUTI012,West Coast Honduras,2023,725,0
HNUTI012,West Coast Honduras,2023,1053,11
HNUTI012,West Coast Honduras,2023,311,0
HNUTI012,West Coast Honduras,2023,1029,95
HNUTI012,West Coast Honduras,2023,267,1000
HNUTI012,West Coast Honduras,2023,1091,0
HNUTI012,West Coast Honduras,2023,801,80
HNUTI012,West Coast Honduras,2023,4156,0
HNUTI012,West Coast Honduras,2023,3633,0
HNUTI012,West Coast Honduras,2023,3470,11
HNCYS004,West Coast Honduras,2023,167,432
HNCYS004,West Coast Honduras,2023,1201,0
HNCYS004,West Coast Honduras,2023,3183,0
HNCYS004,West Coast Honduras,2023,166,0
HNCYS004,West Coast Honduras,2023,74,80
HNCYS004,West Coast Honduras,2023,1850,0
HNCYS004,West Coast Honduras,2023,592,95
HNCYS004,West Coast Honduras,2023,480,160
HNCYS004,West Coast Honduras,2023,241,0
HNCYS004,West Coast Honduras,2023,629,0
HNCYS005,West Coast Honduras,2023,144,0
HNCYS005,West Coast Honduras,2023,538,160
HNCYS005,West Coast Honduras,2023,4040,1003
HNCYS005,West Coast Honduras,2023,963,0
HNCYS005,West Coast Honduras,2023,902,385
HNCYS005,West Coast Honduras,2023,437,0
HNCYS005,West Coast Honduras,2023,4853,0
HNCYS005,West Coast Honduras,2023,957,255
HNCYS005,West Coast Honduras,2023,733,0
HNCYS005,West Coast Honduras,2023,411,922
HNCYS001,West Coast Honduras,2023,442,84
HNCYS001,West Coast Honduras,2023,258,11
HNCYS001,West Coast Honduras,2023,70,0
HNCYS001,West Coast Honduras,2023,714,0
HNCYS001,West Coast Honduras,2023,685,0
HNCYS001,West Coast Honduras,2023,2393,0
HNCYS001,West Coast Honduras,2023,673,0
HNCYS001,West Coast Honduras,2023,301,0
HNCYS001,West Coast Honduras,2023,180,0
HNCYS001,West Coast Honduras,2023,1787,0
HNCYS006,West Coast Honduras,2023,474,91
HNCYS006,West Coast Honduras,2023,678,0
HNCYS006,West Coast Honduras,2023,113,22
HNCYS006,West Coast Honduras,2023,4083,1998
HNCYS006,West Coast Honduras,2023,2572,413
HNCYS006,West Coast Honduras,2023,557,84
HNCYS006,West Coast Honduras,2023,1067,0
HNCYS006,West Coast Honduras,2023,1658,0
HNCYS006,West Coast Honduras,2023,1221,11
HNCYS006,West Coast Honduras,2023,1395,0
Akumal AKS,Northern Quintana Roo,2023,438,0
Akumal AKS,Northern Quintana Roo,2023,5947,6602
Akumal AKS,Northern Quintana Roo,2023,3328,94
Akumal AKS,Northern Quintana Roo,2023,1560,94
Akumal AKS,Northern Quintana Roo,2023,1469,178
Akumal AKS,Northern Quintana Roo,2023,935,92
Akumal AKS,Northern Quintana Roo,2023,10057,2097
Akumal AKS,Northern Quintana Roo,2023,22573,5776
Akumal AKS,Northern Quintana Roo,2023,15459,0
Akumal AKS,Northern Quintana Roo,2023,1251,11
Akumal AKP,Northern Quintana Roo,2023,588,0
Akumal AKP,Northern Quintana Roo,2023,2804,95
Akumal AKP,Northern Quintana Roo,2023,1878,95
Akumal AKP,Northern Quintana Roo,2023,2031,11
Akumal AKP,Northern Quintana Roo,2023,1874,0
Akumal AKP,Northern Quintana Roo,2023,60482,633
Akumal AKP,Northern Quintana Roo,2023,1150,0
Akumal AKP,Northern Quintana Roo,2023,4198,348
Akumal AKP,Northern Quintana Roo,2023,665,0
Akumal AKP,Northern Quintana Roo,2023,2102,348
Akumal AKP,Northern Quintana Roo,2023,4160,0
Akumal HMBrest,Northern Quintana Roo,2023,1469,178
Akumal HMBrest,Northern Quintana Roo,2023,2241,84
Akumal HMBrest,Northern Quintana Roo,2023,872,84
Akumal HMBrest,Northern Quintana Roo,2023,523,84
Akumal HMBrest,Northern Quintana Roo,2023,9471,84
Akumal HMBrest,Northern Quintana Roo,2023,2876,178
Akumal HMBrest,Northern Quintana Roo,2023,7853,84
Akumal HMBrest,Northern Quintana Roo,2023,5183,0
Akumal HMBrest,Northern Quintana Roo,2023,4533,0
Akumal HMBrest,Northern Quintana Roo,2023,3477,0
Akumal HMBC,Northern Quintana Roo,2023,21897,6175
Akumal HMBC,Northern Quintana Roo,2023,8837,0
Akumal HMBC,Northern Quintana Roo,2023,4678,95
Akumal HMBC,Northern Quintana Roo,2023,1556,0
Akumal HMBC,Northern Quintana Roo,2023,6165,0
Akumal HMBC,Northern Quintana Roo,2023,4163,1110
Akumal HMBC,Northern Quintana Roo,2023,6946,2087
Akumal HMBC,Northern Quintana Roo,2023,3158,3676
Akumal HMBC,Northern Quintana Roo,2023,11845,1702
Akumal HMBC,Northern Quintana Roo,2023,3730,1006
MX1020,Southern Quintana Roo,2023,417,160
MX1020,Southern Quintana Roo,2023,517,348
MX1020,Southern Quintana Roo,2023,1077,1203
MX1020,Southern Quintana Roo,2023,1069,1005
MX1020,Southern Quintana Roo,2023,37,320
MX1020,Southern Quintana Roo,2023,5052,2364
MX1020,Southern Quintana Roo,2023,1192,348
MX1020,Southern Quintana Roo,2023,814,348
MX1020,Southern Quintana Roo,2023,1632,109
MX1020,Southern Quintana Roo,2023,451,84
MXFISH1,Southern Quintana Roo,2023,701,497
MXFISH1,Southern Quintana Roo,2023,303,485
MXFISH1,Southern Quintana Roo,2023,282,91
MXFISH1,Southern Quintana Roo,2023,451,9635
MXFISH1,Southern Quintana Roo,2023,937,1257
MXFISH1,Southern Quintana Roo,2023,739,2418
MXFISH1,Southern Quintana Roo,2023,653,2308
MXFISH1,Southern Quintana Roo,2023,1636,938
MXFISH1,Southern Quintana Roo,2023,549,3242
MXFISH1,Southern Quintana Roo,2023,628,589
MXFISH2,Southern Quintana Roo,2023,3951,1771
MXFISH2,Southern Quintana Roo,2023,720,3518
MXFISH2,Southern Quintana Roo,2023,116,4958
MXFISH2,Southern Quintana Roo,2023,2210,1153
MXFISH2,Southern Quintana Roo,2023,1166,593
MXFISH2,Southern Quintana Roo,2023,845,244
MXFISH2,Southern Quintana Roo,2023,269,324
MXFISH2,Southern Quintana Roo,2023,759,170
MXFISH2,Southern Quintana Roo,2023,1507,437
MXFISH2,Southern Quintana Roo,2023,1507,437
MXFISH2,Southern Quintana Roo,2023,1703,85
MXFISH3,Southern Quintana Roo,2023,877,80
MXFISH3,Southern Quintana Roo,2023,861,164
MXFISH3,Southern Quintana Roo,2023,1023,346
MXFISH3,Southern Quintana Roo,2023,54857,174
MXFISH3,Southern Quintana Roo,2023,1157,80
MXFISH3,Southern Quintana Roo,2023,472,0
MXFISH3,Southern Quintana Roo,2023,1381,0
MXFISH3,Southern Quintana Roo,2023,324,0
MXFISH3,Southern Quintana Roo,2023,763,695
MXFISH3,Southern Quintana Roo,2023,686,0
MX VB2023,Cozumel,2023,4372,0
MX VB2023,Cozumel,2023,5211,84
MX VB2023,Cozumel,2023,3096,0
MX VB2023,Cozumel,2023,1449,168
MX VB2023,Cozumel,2023,1974,0
MX VB2023,Cozumel,2023,900,977
MX VB2023,Cozumel,2023,473,106
MX VB2023,Cozumel,2023,3844,0
MX VB2023,Cozumel,2023,6285,0
MX VB2023,Cozumel,2023,2290,0
Coral Lane,Central Barrier Complex,2023,8840,1270
Coral Lane,Central Barrier Complex,2023,5791,0
Coral Lane,Central Barrier Complex,2023,6129,2902
Coral Lane,Central Barrier Complex,2023,5004,80
Coral Lane,Central Barrier Complex,2023,2800,0
Coral Lane,Central Barrier Complex,2023,1829,0
Coral Lane,Central Barrier Complex,2023,1796,0
Coral Lane,Central Barrier Complex,2023,4104,170
Coral Lane,Central Barrier Complex,2023,1023,80
Coral Lane,Central Barrier Complex,2023,110,0
Goff's Caye,Central Barrier Complex,2023,5593,0
Goff's Caye,Central Barrier Complex,2023,669,385
Goff's Caye,Central Barrier Complex,2023,3705,0
Goff's Caye,Central Barrier Complex,2023,3324,0
Goff's Caye,Central Barrier Complex,2023,4087,0
Goff's Caye,Central Barrier Complex,2023,4647,0
Goff's Caye,Central Barrier Complex,2023,1935,385
Goff's Caye,Central Barrier Complex,2023,644,0
Goff's Caye,Central Barrier Complex,2023,5043,84
Goff's Caye,Central Barrier Complex,2023,1975,496
BZ1128,Central Barrier Complex,2023,1622,1667
BZ1128,Central Barrier Complex,2023,1621,0
BZ1128,Central Barrier Complex,2023,2645,0
BZ1128,Central Barrier Complex,2023,2065,0
BZ1128,Central Barrier Complex,2023,668,508
BZ1128,Central Barrier Complex,2023,3281,0
BZ1128,Central Barrier Complex,2023,82,0
BZ1128,Central Barrier Complex,2023,2875,0
BZ1128,Central Barrier Complex,2023,2528,170
BZ1128,Central Barrier Complex,2023,257,424
WP3,Central Barrier Complex,2023,55,0
WP3,Central Barrier Complex,2023,0,85
WP3,Central Barrier Complex,2023,232,84
WP3,Central Barrier Complex,2023,0,85
WP3,Central Barrier Complex,2023,166,0
WP3,Central Barrier Complex,2023,207,0
WP3,Central Barrier Complex,2023,636,0
WP3,Central Barrier Complex,2023,1014,164
WP3,Central Barrier Complex,2023,166,169
WP3,Central Barrier Complex,2023,152,0
HNSF001,East Coast Honduras,2023,2030,0
HNSF001,East Coast Honduras,2023,1647,84
HNSF001,East Coast Honduras,2023,11657,629
HNSF001,East Coast Honduras,2023,3524,84
HNSF001,East Coast Honduras,2023,687,0
HNSF001,East Coast Honduras,2023,236,0
HNSF001,East Coast Honduras,2023,1369,0
HNSF001,East Coast Honduras,2023,7177,0
HNSF001,East Coast Honduras,2023,687,0
HNSF001,East Coast Honduras,2023,2500,0
BZ1047,Glover's Reef Atoll,2023,11738,922
BZ1047,Glover's Reef Atoll,2023,1598,928
BZ1047,Glover's Reef Atoll,2023,1294,1782
BZ1047,Glover's Reef Atoll,2023,9640,84
BZ1047,Glover's Reef Atoll,2023,9651,3543
BZ1047,Glover's Reef Atoll,2023,6030,412
BZ1047,Glover's Reef Atoll,2023,1431,2863
BZ1047,Glover's Reef Atoll,2023,16039,0
BZ1047,Glover's Reef Atoll,2023,15437,81
BZ1047,Glover's Reef Atoll,2023,11032,81
CZFR2,Glover's Reef Atoll,2023,1897,0
CZFR2,Glover's Reef Atoll,2023,3330,0
CZFR2,Glover's Reef Atoll,2023,8410,1087
CZFR2,Glover's Reef Atoll,2023,4092,0
CZFR2,Glover's Reef Atoll,2023,4094,0
CZFR2,Glover's Reef Atoll,2023,5583,0
CZFR2,Glover's Reef Atoll,2023,5783,11
CZFR2,Glover's Reef Atoll,2023,1827,0
CZFR2,Glover's Reef Atoll,2023,4090,385
CZFR2,Glover's Reef Atoll,2023,1713,0
HNPTC003,West Coast Honduras,2023,305,0
HNPTC003,West Coast Honduras,2023,171,106
HNPTC003,West Coast Honduras,2023,900,0
HNPTC003,West Coast Honduras,2023,150,84
HNPTC003,West Coast Honduras,2023,287,0
HNPTC003,West Coast Honduras,2023,2048,244
HNPTC003,West Coast Honduras,2023,734,771
HNPTC003,West Coast Honduras,2023,455,0
HNPTC003,West Coast Honduras,2023,696,0
HNPTC003,West Coast Honduras,2023,163,11
HNPTC003,West Coast Honduras,2023,1158,0
HNPTC004,West Coast Honduras,2023,455,0
HNPTC004,West Coast Honduras,2023,234,0
HNPTC004,West Coast Honduras,2023,443,0
HNPTC004,West Coast Honduras,2023,837,0
HNPTC004,West Coast Honduras,2023,1727,84
HNPTC004,West Coast Honduras,2023,444,0
HNPTC004,West Coast Honduras,2023,238,0
HNPTC004,West Coast Honduras,2023,777,0
HNPTC004,West Coast Honduras,2023,257,385
HNPTC004,West Coast Honduras,2023,753,950
HNPTC004,West Coast Honduras,2023,665,0
HNPTC005,West Coast Honduras,2023,104,0
HNPTC005,West Coast Honduras,2023,0,84
HNPTC005,West Coast Honduras,2023,0,0
HNPTC005,West Coast Honduras,2023,66,0
HNPTC005,West Coast Honduras,2023,203,0
HNPTC005,West Coast Honduras,2023,104,0
HNPTC005,West Coast Honduras,2023,414,0
HNPTC005,West Coast Honduras,2023,278,385
HNPTC005,West Coast Honduras,2023,968,11
HNPTC005,West Coast Honduras,2023,291,0
HNPTC001,West Coast Honduras,2023,164,918
HNPTC001,West Coast Honduras,2023,463,0
HNPTC001,West Coast Honduras,2023,389,0
HNPTC001,West Coast Honduras,2023,145,0
HNPTC001,West Coast Honduras,2023,580,0
HNPTC001,West Coast Honduras,2023,776,0
HNPTC001,West Coast Honduras,2023,2293,0
HNPTC001,West Coast Honduras,2023,985,348
HNPTC001,West Coast Honduras,2023,717,0
HNPTC001,West Coast Honduras,2023,750,385
Tulum Dreams,Northern Quintana Roo,2023,2363,1735
Tulum Dreams,Northern Quintana Roo,2023,3505,84
Tulum Dreams,Northern Quintana Roo,2023,3298,0
Tulum Dreams,Northern Quintana Roo,2023,1132,11
Tulum Dreams,Northern Quintana Roo,2023,2278,496
Tulum Dreams,Northern Quintana Roo,2023,1491,428
Tulum Dreams,Northern Quintana Roo,2023,938,160
Tulum Dreams,Northern Quintana Roo,2023,606,0
Tulum Dreams,Northern Quintana Roo,2023,458,84
Tulum Dreams,Northern Quintana Roo,2023,1966,432
Tulum-Cuevitas,Northern Quintana Roo,2023,1498,807
Tulum-Cuevitas,Northern Quintana Roo,2023,2055,2126
Tulum-Cuevitas,Northern Quintana Roo,2023,4409,469
Tulum-Cuevitas,Northern Quintana Roo,2023,1909,385
Tulum-Cuevitas,Northern Quintana Roo,2023,1827,0
Tulum-Cuevitas,Northern Quintana Roo,2023,286,507
Tulum-Cuevitas,Northern Quintana Roo,2023,5864,469
Tulum-Cuevitas,Northern Quintana Roo,2023,2638,0
Tulum-Cuevitas,Northern Quintana Roo,2023,500,0
Tulum-Cuevitas,Northern Quintana Roo,2023,592,0
BZHCCD02,Northern Barrier Complex,2023,3891,703
BZHCCD02,Northern Barrier Complex,2023,3347,80
BZHCCD02,Northern Barrier Complex,2023,2642,1192
BZHCCD02,Northern Barrier Complex,2023,4412,1440
BZHCCD02,Northern Barrier Complex,2023,5403,84
BZHCCD02,Northern Barrier Complex,2023,4436,3255
BZHCCD02,Northern Barrier Complex,2023,118,114
BZHCCD02,Northern Barrier Complex,2023,1417,588
BZHCCD02,Northern Barrier Complex,2023,450,332
BZHCCD02,Northern Barrier Complex,2023,570,192
BZHCCD01,Northern Barrier Complex,2023,7056,1782
BZHCCD01,Northern Barrier Complex,2023,2605,875
BZHCCD01,Northern Barrier Complex,2023,4221,0
BZHCCD01,Northern Barrier Complex,2023,1854,1270
BZHCCD01,Northern Barrier Complex,2023,991,0
BZHCCD01,Northern Barrier Complex,2023,1646,348
BZHCCD01,Northern Barrier Complex,2023,495,0
BZHCCD01,Northern Barrier Complex,2023,2434,0
BZHCCD01,Northern Barrier Complex,2023,6339,0
BZHCCD01,Northern Barrier Complex,2023,3003,348
HNGUA004,Guanaja,2023,3133,1972
HNGUA004,Guanaja,2023,739,160
HNGUA004,Guanaja,2023,1178,0
HNGUA004,Guanaja,2023,3364,0
HNGUA004,Guanaja,2023,287,0
HNGUA004,Guanaja,2023,161,0
HNGUA004,Guanaja,2023,695,0
HNGUA004,Guanaja,2023,143,70
HNGUA013,Guanaja,2023,778,92
HNGUA013,Guanaja,2023,453,0
HNGUA013,Guanaja,2023,1756,0
HNGUA013,Guanaja,2023,716,0
HNGUA013,Guanaja,2023,1659,91
HNGUA013,Guanaja,2023,3252,81
HNGUA013,Guanaja,2023,1095,178
HNGUA013,Guanaja,2023,511,11409
R01,Lighthouse Reef,2023,690,0
R01,Lighthouse Reef,2023,205,165
R01,Lighthouse Reef,2023,168,0
R01,Lighthouse Reef,2023,1651,370
R01,Lighthouse Reef,2023,13,81
R01,Lighthouse Reef,2023,1356,7602
R01,Lighthouse Reef,2023,1342,81
R01,Lighthouse Reef,2023,1749,451
R01,Lighthouse Reef,2023,1028,0
R01,Lighthouse Reef,2023,3623,84
R03,Lighthouse Reef,2023,7740,0
R03,Lighthouse Reef,2023,4877,0
R03,Lighthouse Reef,2023,1095,11
R03,Lighthouse Reef,2023,1901,84
R03,Lighthouse Reef,2023,36299,85
R03,Lighthouse Reef,2023,340,85
R03,Lighthouse Reef,2023,8949,0
R03,Lighthouse Reef,2023,53782,496
R03,Lighthouse Reef,2023,4492,0
R03,Lighthouse Reef,2023,2492,0
R05,Lighthouse Reef,2023,1046,170
R05,Lighthouse Reef,2023,4136,833
R05,Lighthouse Reef,2023,1622,84
R05,Lighthouse Reef,2023,845,936
R05,Lighthouse Reef,2023,912,509
R05,Lighthouse Reef,2023,2319,190
R05,Lighthouse Reef,2023,188,94
R05,Lighthouse Reef,2023,1036,85
R05,Lighthouse Reef,2023,919,11
R05,Lighthouse Reef,2023,4841,0
R08,Lighthouse Reef,2023,234,374
R08,Lighthouse Reef,2023,219,400
